,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
49525,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-19 02:00:00+00:00,2018-06-18 20:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49527,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-19 02:00:00+00:00,2018-06-18 20:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49536,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-19 01:00:00+00:00,2018-06-18 19:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49537,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-19 01:00:00+00:00,2018-06-18 19:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49544,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-19 01:00:00+00:00,2018-06-18 19:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49546,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-19 00:00:00+00:00,2018-06-18 18:00:00-06:00,no2,0.015,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49550,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-19 00:00:00+00:00,2018-06-18 18:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49552,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-19 00:00:00+00:00,2018-06-18 18:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49565,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 23:00:00+00:00,2018-06-18 17:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49568,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 23:00:00+00:00,2018-06-18 17:00:00-06:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49570,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 23:00:00+00:00,2018-06-18 17:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49582,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 22:00:00+00:00,2018-06-18 16:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49583,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 22:00:00+00:00,2018-06-18 16:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49588,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 21:00:00+00:00,2018-06-18 15:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49591,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 21:00:00+00:00,2018-06-18 15:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49598,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 21:00:00+00:00,2018-06-18 15:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49605,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 20:00:00+00:00,2018-06-18 14:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49606,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 20:00:00+00:00,2018-06-18 14:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49611,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 20:00:00+00:00,2018-06-18 14:00:00-06:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49619,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 19:00:00+00:00,2018-06-18 13:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49621,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 19:00:00+00:00,2018-06-18 13:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49629,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 19:00:00+00:00,2018-06-18 13:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49632,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 18:00:00+00:00,2018-06-18 12:00:00-06:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49639,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 18:00:00+00:00,2018-06-18 12:00:00-06:00,no2,0.015,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49642,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 18:00:00+00:00,2018-06-18 12:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49647,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 17:00:00+00:00,2018-06-18 11:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49660,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 17:00:00+00:00,2018-06-18 11:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49661,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 17:00:00+00:00,2018-06-18 11:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49672,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 14:00:00+00:00,2018-06-18 08:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49674,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 14:00:00+00:00,2018-06-18 08:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49676,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 14:00:00+00:00,2018-06-18 08:00:00-06:00,no2,0.009000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49681,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 12:00:00+00:00,2018-06-18 06:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49687,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 12:00:00+00:00,2018-06-18 06:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49691,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 12:00:00+00:00,2018-06-18 06:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49693,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 11:00:00+00:00,2018-06-18 05:00:00-06:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49699,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 11:00:00+00:00,2018-06-18 05:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49701,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 11:00:00+00:00,2018-06-18 05:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49709,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 10:00:00+00:00,2018-06-18 04:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49712,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 10:00:00+00:00,2018-06-18 04:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49723,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 10:00:00+00:00,2018-06-18 04:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49731,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 07:00:00+00:00,2018-06-18 01:00:00-06:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49738,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 07:00:00+00:00,2018-06-18 01:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49739,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 07:00:00+00:00,2018-06-18 01:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49740,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 06:00:00+00:00,2018-06-18 00:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49747,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 06:00:00+00:00,2018-06-18 00:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49750,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 06:00:00+00:00,2018-06-18 00:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49764,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 05:00:00+00:00,2018-06-17 23:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49777,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 04:00:00+00:00,2018-06-17 22:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49780,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 04:00:00+00:00,2018-06-17 22:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49786,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 03:00:00+00:00,2018-06-17 21:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49793,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 03:00:00+00:00,2018-06-17 21:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49795,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 03:00:00+00:00,2018-06-17 21:00:00-06:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49804,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 02:00:00+00:00,2018-06-17 20:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49808,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 02:00:00+00:00,2018-06-17 20:00:00-06:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49817,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 02:00:00+00:00,2018-06-17 20:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49825,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 01:00:00+00:00,2018-06-17 19:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49829,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 01:00:00+00:00,2018-06-17 19:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49832,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 01:00:00+00:00,2018-06-17 19:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49843,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-18 00:00:00+00:00,2018-06-17 18:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49846,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-18 00:00:00+00:00,2018-06-17 18:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49847,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-18 00:00:00+00:00,2018-06-17 18:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49854,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-17 23:00:00+00:00,2018-06-17 17:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49859,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-17 23:00:00+00:00,2018-06-17 17:00:00-06:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49863,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-17 23:00:00+00:00,2018-06-17 17:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49865,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-17 22:00:00+00:00,2018-06-17 16:00:00-06:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49875,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-17 22:00:00+00:00,2018-06-17 16:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49876,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-17 22:00:00+00:00,2018-06-17 16:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49883,La Casa NCORE - 4545,Denver-Aurora,US,2018-06-17 21:00:00+00:00,2018-06-17 15:00:00-06:00,no2,0.006,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49885,Welby - 78th Ave. &,Denver-Aurora,US,2018-06-17 21:00:00+00:00,2018-06-17 15:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
49896,Denver - CAMP - 2105,Denver-Aurora,US,2018-06-17 21:00:00+00:00,2018-06-17 15:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
